fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5,b365_local,b365_empate,b365_visit,ps_local,ps_empate,ps_visit
2025-08-01,Scottish Championship,2025-26,Arbroath,Ayr,1,1,6,2,2,5,0,0,2,8,7,0,1,0,3.9,3.8,1.75,4.01,4.15,1.78
2025-08-02,Scottish Championship,2025-26,Airdrie Utd,Ross County,2,2,4,10,3,2,0,0,4,14,5,0,1,1,3.2,3.6,2.0,3.31,3.56,2.07
2025-08-02,Scottish Championship,2025-26,Morton,Dunfermline,0,0,1,8,3,1,0,0,0,9,4,0,0,0,2.75,2.88,2.6,2.86,2.86,2.73
2025-08-02,Scottish Championship,2025-26,Raith Rvs,Queens Park,1,1,10,2,1,3,0,0,2,12,4,0,1,0,1.36,4.5,7.5,1.36,4.67,7.9
2025-08-02,Scottish Championship,2025-26,St Johnstone,Partick,5,1,7,1,2,2,0,0,6,8,4,0,1,1,1.85,3.6,3.5,1.91,3.59,3.76
2025-08-08,Scottish Championship,2025-26,Ross County,St Johnstone,0,1,2,5,4,3,0,0,1,7,7,0,0,0,2.3,3.1,2.9,2.35,3.44,2.85
2025-08-09,Scottish Championship,2025-26,Queens Park,Arbroath,1,3,7,3,2,1,0,0,4,10,3,0,1,1,2.9,3.3,2.25,2.97,3.36,2.32
2025-08-09,Scottish Championship,2025-26,Partick,Morton,1,1,2,6,3,2,0,0,2,8,5,0,1,0,2.0,3.2,3.5,2.01,3.26,3.79
2025-08-09,Scottish Championship,2025-26,Ayr,Raith Rvs,0,1,6,5,3,0,0,0,1,11,3,0,0,0,2.2,2.9,3.3,2.2,3.27,3.26
2025-08-09,Scottish Championship,2025-26,Dunfermline,Airdrie Utd,2,0,3,4,2,3,0,0,2,7,5,0,0,0,1.85,3.2,4.0,1.89,3.4,4.06
2025-08-22,Scottish Championship,2025-26,Raith Rvs,Dunfermline,2,0,2,3,3,2,0,0,2,5,5,0,0,0,1.95,3.2,3.8,1.98,3.39,4.0
2025-08-23,Scottish Championship,2025-26,Airdrie Utd,Queens Park,1,1,3,7,3,4,0,0,2,10,7,0,1,0,1.83,3.4,4.0,1.78,3.8,4.06
2025-08-23,Scottish Championship,2025-26,Morton,Ayr,2,2,1,7,3,1,0,0,4,8,4,0,1,1,3.3,3.1,2.1,3.42,3.13,2.2
