fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,total_goles,total_corners,total_amarillas,total_rojas,ambos_marcan,over_2_5
2016-08-26,Bundesliga,2016-17,Bayern Munich,Werder Bremen,6,0,8,1,0,1,0,0,6,9,1,0,0,1
2016-08-27,Bundesliga,2016-17,Augsburg,Wolfsburg,0,2,2,3,1,2,0,0,2,5,3,0,0,0
2016-08-27,Bundesliga,2016-17,Dortmund,Mainz,2,1,7,2,0,3,0,0,3,9,3,0,1,1
2016-08-27,Bundesliga,2016-17,Ein Frankfurt,Schalke 04,1,0,7,5,2,2,1,0,1,12,4,1,0,0
2016-08-27,Bundesliga,2016-17,FC Koln,Darmstadt,2,0,6,5,3,3,0,0,2,11,6,0,0,0
2016-08-27,Bundesliga,2016-17,Hamburg,Ingolstadt,1,1,4,5,2,2,0,0,2,9,4,0,1,0
2016-08-27,Bundesliga,2016-17,M'gladbach,Leverkusen,2,1,7,3,3,3,0,0,3,10,6,0,1,1
2016-08-28,Bundesliga,2016-17,Hertha,Freiburg,2,1,5,2,0,3,0,0,3,7,3,0,1,1
2016-08-28,Bundesliga,2016-17,Hoffenheim,RB Leipzig,2,2,2,9,2,4,0,0,4,11,6,0,1,1
2016-09-09,Bundesliga,2016-17,Schalke 04,Bayern Munich,0,2,2,7,2,4,0,0,2,9,6,0,0,0
2016-09-10,Bundesliga,2016-17,Wolfsburg,FC Koln,0,0,8,4,2,3,0,0,0,12,5,0,0,0
2016-09-10,Bundesliga,2016-17,RB Leipzig,Dortmund,1,0,5,7,2,2,0,0,1,12,4,0,0,0
2016-09-10,Bundesliga,2016-17,Leverkusen,Hamburg,3,1,4,1,2,1,0,0,4,5,3,0,1,1
2016-09-10,Bundesliga,2016-17,Darmstadt,Ein Frankfurt,1,0,1,4,1,2,0,0,1,5,3,0,0,0
2016-09-10,Bundesliga,2016-17,Freiburg,M'gladbach,3,1,3,4,2,2,0,0,4,7,4,0,1,1
2016-09-10,Bundesliga,2016-17,Ingolstadt,Hertha,0,2,6,1,3,1,0,0,2,7,4,0,0,0
